"incident_id","incident.year","incident.month","data_total","victim.name","reference","summary","data_variety","pattern","industry","victim.country","visible","canLoad"
"C9755EE3-042B-4A59-A38B-3D0C57408BF6",2010,12,1700000,"New York City Health & Hospitals Corporation's North Bronx Healthcare Network",NA,NA,"Medical","TheftLoss","Healthcare","US","TRUE","NA"
"CA815388-C9F1-47C3-9C03-917FF1D19B11",2013,3,360000,"Hong Kong Prevention Association","http://www.scmp.com/news/hong-kong/article/1210756/deceitful-firm-ordered-destroy-personal-data","The public watchdog condemned a medical centre for collecting personal data from more than 360,000 people and selling it to an insurance broker for direct marketing purposes.  The Office of Privacy Commissioner for Personal Data yesterday revealed that the Hong Kong Prevention Association (HKPA) made cold calls to people, offering them a chance to join a free medical check-up scheme and asking them for personal data. The callers claimed the checks were endorsed by the government, which was not true.  They also failed to explain clearly that the data would be transferred to Aegon Direct Marketing Services Insurance Broker, for use in direct marketing activities.  Aegon Direct paid for the information, which used it for promoting insurance products.  Privacy Commissioner Allan Chiang Yam-wang said the data was collected in a misleading and arguably deceitful way. He said the insurer was also accountable as it had approved scripts used by the association's telemarketers.  ""Such irresponsible and recalcitrant behaviour must be condemned,"" he said.  Chiang said the commission had received 11 inquiries and five complaints about the matter. It investigated three complaints. It found that the association had signed an agreement with Aegon Direct to sell data from at least 2,000 people every month.  Over the past two years Aegon Direct paid more than HK$10 million for the data obtained from 363,830 people and for any medical check-ups they had. In the end, about 168,000 people undertook simple kidney checks.  Chiang said callers had slurred through almost 400 words in one minute when it came to explaining how the data would be passed to Aegon Direct.  ""Once they mentioned the role of Aegon Direct, they would speak very fast. They only emphasised the free body check throughout the call,"" he said. The commissioner ordered the insurer to destroy all the data obtained from the HKPA, except information about those who had bought insurance, by the end of September. Failure to do so would be a criminal offence.  Aegon Direct said it had never authorised the association to say its promotional campaign had been endorsed by the government. The HKPA did not respond to Post inquiries.  Meanwhile, the commission also found that the way the MTR Corporation handled its CCTV footage was not good enough. It stored some footage longer than required and failed to use an encrypted device to transfer it.  The MTR, which has 3,342 CCTVs installed at stations and 429 on trains, said it would study the recommendations.","Personal","Misuse","Healthcare","HK","TRUE","NULL"
"CAE8DFA2-3603-4BC5-9AE9-EE9FB7270779",2012,1,30000000,"The Central Bank of the Islamic Republic of Iran","http://threatpost.com/iranian-takes-credit-pos-hack-spills-three-million-bank-accounts-041712/76448","3M payment cards dumped onto site by security researcher. Unknown if he used privileged knowledge (Misuse) or discovered and exploited a security hole (Hacking)","Payment","Other","Finance","IR","TRUE","SAMEORIGIN"
"CBE7099B-29C0-426F-8010-84B9C63AC1E2",2011,1,175350,"Accendo Insurance Company",NA,NA,"Medical","Other","Finance","US","TRUE","NA"
"CDE2256A-44F1-43E1-814C-A00DD351A14F",2013,10,700000,"AHMC Healthcare Inc.","http://oag.ca.gov/system/files/AHMC%20Press%20Release_10-21%20revised_0.pdf","2 Laptops stolen from locked and video monitored office contained 700,000 patients data.","Medical","TheftLoss","Healthcare","US","TRUE","NULL"
"CFE8DB1C-5E9D-4BEF-AAC1-E2DA2D064627",2010,8,4900000,"Honda North America, Inc.","http://www.zdnet.com/data-breach-affects-4-9-million-honda-customers-2062205394/","  Japanese automaker Honda has put some 2.2 million customers in the United States on a security breach alert after a database containing information on the owners and their cars was hacked, according to reports.  The compromised list contained names, login names, e-mail addresses and 17-character Vehicle Identification Number--an automotive industry standard--which was used to send welcome e-mail messages to customers that had registered for an Owner Link account.  Another 2.7 million My Acura account users were also affected by the breach, but Honda said the list contained only e-mail addresses. Acura is the company's luxury vehicle brand.  According to Honda's notification e-mail to affected customers, the list was managed by a vendor. All Things Digital suggested, but could not confirm, that the vendor in question is e-mail marketing firm Silverpop Systems, which has been linked with the recent hacking incidents including that of fast-food giant McDonald's.  In a Web page addressing affected customers, Honda said it would be ""difficult"" for a victim's identity to be stolen based on the information that had been leaked. However, it has warned that customers ought to be wary of unsolicited e-mail messages requesting for personal information such as social security or credit card numbers.  Compelling scams an 'obvious danger' Graham Cluley, senior technology consultant at Sophos, pointed out that cybercriminals who possess the list may e-mail the car owners to trick them into clicking on malicious attachments or links, or fool them into handing over personal information.  ""If the hackers were able to present themselves as Honda, and reassured you that they were genuine by quoting your Vehicle Identification Number, then as a Honda customer you might very likely click on a link or open an attachment,"" he explained in a blog post.  Acura customers, he added, could also be on the receiving end of spam campaigns.  Cluley noted that the incident serves as a reminder that companies not only need to have adequate measures in place to protect customer data in their hands, they also need their partners and third-party vendors to ""follow equally stringent best practices"".  ""It may not be your company [that] is directly hacked, but it can still be your customers' data that ends up exposed, and your brand name that is tarnished,"" he said. ","Credentials,Personal","Other","Manufacturing","US","TRUE","NULL"
"D119E1A4-0872-4A32-A6A5-1F32E5F5DE4A",2013,7,25000000,"Naver","http://hackread.com/naver-south-korea-hacked-breached/","Hacker breaks into 25 million accounts at a South Korean web portal. Once in, the hacker sent spam messages.","Personal","Webapp","Information","KR","TRUE","NULL"
"D155EC67-33EE-46B1-B3BA-9EC429D86A9B",2013,5,24000000,"Nexon North America","http://vancouver.24hrs.ca/Entertainment/2011/11/26/19023511.html"," South Koreas communications regulator said on Saturday that personal information of more than 13 million subscribers of a popular online game of Nexon Korea Corp, a leading game developer in the country, had been leaked in a hacking attack.  The Korea Communications Commission (KCC) said in a statement Nexon reported to the commission late Friday afternoon that the company on Thursday discovered the leakage of personal data of its online game Maple Storys 13.2 million subscribers.  The information was leaked weeks before the unlisted companys planned initial public offering of its Japanese affiliate on the Tokyo Stock Exchange on Dec. 14. Nexon aims to raise more than 95 billion yen ($1.2 billion) through the IPO, which would be the largest on the Tokyo bourse this year.  KCC said it, jointly with police and computer security experts, is investigating the hacking case. The leaked data included user IDs, names, resident registration numbers and passwords, it added.  A Nexon official said the leaked data covered no information on financial transactions and bank account numbers. And it did not affect overseas subscribers of the online game.  The company has asked game subscribers to change passwords to prevent additional damage, although the leaked resident registration numbers and passwords were encrypted. The entire subscription membership of Maple Story is about 18 million, the company official said.  Nexon, which has gained a global reputation through Maple Story and online game Kart Rider, is one of the two leading online game developers in South Korea, along with NCsoft Corp.  The incident is the largest such security breach case since late July when information of up to 35 million users of an Internet portal and blogging site operated by SK Comms was attacked by hackers from China, exposing the vulnerabilities of networks in the worlds most wired country.  Accusations against China over hacking incidents have mounted this year, with allegations it intruded into the networks of Lockheed Martin and other U.S. military contractors and tried to gain access to the Google email accounts of U.S. officials and Chinese human rights advocates. ","Personal","Other","Information","KR","TRUE","NULL"
"D2176C88-8511-404B-8342-369FBF8C5236",2014,2,145000000,"eBay Inc","https://www.alertlogic.com/the-ebay-breach-in-review/","Attackers use a combination of social engineer and stolen credentials to access eBay users data.","Personal","Other","Retail","US","TRUE","NULL"
"D2D8AC6F-1301-478E-B88E-642972DE8B27",2012,1,8200000,"Gamigo","http://www.gmanetwork.com/news/story/266588/scitech/technology/8-2m-passwords-hacked-from-gamigo-gaming-website","	At least 8.2 million user credentials have been compromised from gaming website Gamigo and then dumped online, a hacker news site reportede Tuesday.   The Hacker News said the compromised usernames, emails and encrypted passwords included three million from the US, 2.4 million from Germany and 1.3 million from France.   ""Its the largest leak Ive ever actually seen. When this breach originally happened, the data wasnt released, so it wasnt a big concern. Now eight million email addresses and passwords have been online, live data for any hacker to see,"" it quoted PwnedList founder Steve Thomas as saying.   Gamigo's hack was the latest in a series of attacks against other sites including LinkedIn, eHarmony, Last.fm, Yahoo, Android Forums, Formspring, and Nvidia.   As early as March 1, Gamigo sent out an e-mail to its users informing them that game servers, websites and forums are partially unreachable at the moment due to an attack on the Gamigo database.   ""Your character data, including items, is safely stored on the backup! We cannot rule out that the intruder(s) is/are still in possession of additional personal data, although to date we have received no report of any fraudulent use,"" The Hacker News quoted Gamigo as saying in the email.   It added that to prevent unauthorized access to users' accounts, Gamigo reset all passwords for the Gamigo account system and for all Gamigo games.","Credentials,Personal","Other","Professional","DE","TRUE","NULL"
"D35A71F8-8E98-4837-9811-C3D6E85B1057",2011,12,8000000,"Duowan","http://www.techinasia.com/hackers-steal-data-of-millions-of-chinese-net-users/","Yesterday, the Chinese internet was shaken by the news that IT portal and community CSDN has been hacked and data for its more than six million users had been stolen, including usernames and passwords. Today, reports have it that CSDN wasnt the only site affected.  Duowan, a games site, was hacked and hackers stole the data of its over eight million users. 7K7K, also a gaming site, reportedly lost data for 20 million users, and hackers also got info from 10 million accounts by hacking 178.com, another game site. Rumors are spreading that the hacks and leaked data may also have affected major social networking sites like Renren (NYSE:RENN) and Kaixin, but those claims appear to be unsubstantiated (at least for now).  Actually, aside from the CSDN hack, none of the other hacks have been officially confirmed yet; however, much of the stolen account information has been published online (see, for example, the image of Duowan usernames and passwords above), so the reports appear to be fairly accurate. This certainly appears to be very bad news for Chinese net users  and gamers in particular  but well keep an eye on this and update once more has come to light.","Unknown","Other","Professional","CN","TRUE","NULL"
"D3DA3039-A650-46FE-B936-F07BBCE3C381",2013,5,3000000,"Michaels Stores, Inc.","http://krebsonsecurity.com/2014/04/3-million-customer-credit-debit-cards-stolen-in-michaels-aaron-brothers-breaches/","actor installs malware on Michael's point of sale machines.","Payment","Crimeware","Retail","US","TRUE","NULL"
"D50443F7-4C98-4F7D-90BD-87D3B659EF83",2008,8,32000000,"C.W. ADVERTISING AGENCY LTD","http://cybercrimeupdates.blogspot.com/2008/12/it-exec-accused-of-10m-backup-tape.html","A former IT executive for a Canadian marketing firm has been accused of taking a computer backup tape containing personal information of 3.2 million customers that could net as much as $10m on the black market, according to court records.  Nick Belmonte, who earned $150,000 as vice president of IT for Vancouver-based C-W Agencies (http://www.c-wgroup.com/), recently ordered an employee to deliver three backup tapes to his office for copying. When the employee returned later, only two tapes were found. In addition to names and other details, the missing tape contained credit card and bank account information of more than 800,000 customers.  ""The information in the customer library is highly confidential to the plaintiff and its clients,"" a C-W executive wrote in an affidavit filed in court, according to The Vancouver Sun. ""If the customer library data is sold, it cold have a devastating effect on CW's business and that of CW's clients worldwide.""  After being accused of the theft, Belmonte went on leave.  It's unclear how many CW customers have been notified that their data has gone missing. US-based businesses are required to give such notifications to customers located in any one of 44 states, and presumably similar laws exist in Canada as well. Executives have known of the alleged theft since at least November 4. A CW employee hadn't returned a message seeking comment by the time of publication.","Bank,Payment,Personal","TheftLoss","Professional","CA","TRUE","NULL"
"D67D2CB4-2B0C-4C15-98AE-A3F02B405583",2011,5,360083,"Citigroup Inc.","http://www.ct.gov/ag/lib/ag/press_releases/2013/20130829_citibank_complaint.pdf","Hackers use forced browsing to access bank account information on victim's web application.","Bank","Webapp","Finance","US","TRUE","NULL"
"D7113E27-FDAF-493A-93AE-FE7FAEA66DEB",2012,5,350000,"University of North Carolina","http://doj.nh.gov/consumer/security-breaches/documents/university-of-north-carolina-20120509.pdf","Data were exposed to the Internet, including financial account numbers and approximately 350,000 social security numbers. The exposure has been  remedied, and the University is acting to alert people who may have been affected by this exposure. However, because of the size and nature of the incident, the University is unable to determine at this time whether any individual New Hampshire residents were affected. Out of an abundance of caution, the University is providing you with notice of the data exposure incident in case New Hampshire residents are involved.  Due to incorrect access settings, large amounts of electronic data hosted by the University were accessible from the Internet. There were two exposure issues, one affecting general University servers over a period of approximately three months, and another affecting the University’s College of Engineering servers over a decade or more.","Bank,Personal","Error","Educational","US","TRUE","NULL"
"D8D74B3B-9DF3-4B32-A61F-9620586A7632",2007,11,1000000,"YouPorn","http://www.securitymanagement.com/print/9582","The email addresses and passwords of more than a million users of the YouPorn sex chat site were exposed to all and sundry this week following a coding error that went undetected for years.  The data - which identifies customers of the smut site, exposing them to potential embarrassment as a result - might also be used in attempts to hack into more sensitive accounts maintained by the same potential victims. Those that use the same or similar passwords for more sensitive accounts (webmail, Facebook, PayPal etc) are most at risk of attack.  Grumble-flick vault YouPorn - unlike porn portal Brazzers, the victim of a similar recent attack that also exposed customers data - wasn't hacked. Instead careless programmers left unencrypted sign-up information on a public-facing web server. ","Credentials","Error","Entertainment","SE","TRUE","NULL"
"D9E22DD5-7F9C-486A-BC29-D6458123BD31",2008,1,11100000,"GS Caltex","http://english.donga.com/srv/service.php3?biid=2008090631088","Two multimedia discs containing the personal information of 11.1 million customers of GS Caltex, one of the nation`s largest oil refineries, was found on the street, police said yesterday.  Police have not yet confirmed any damage caused by the leak, but this is considered the countrys largest leak of its kind given the number of people involved.  In February, the personal data of 10.8 million customers were leaked when the online shopping mall Auction.co.kr was hacked.  The Cyber Terror Response Center of the National Police Agency dispatched two detectives to GS Caltex headquarters in southern Seoul to investigate.  The discs -- one DVD and a CD-Rom which are believed to have been thrown away -- were found early this month by an office worker in a backstreets trash pile near Gangnam subway station in Seoul.  The DVD contained 76 files in a folder named GS Caltex, including the names, social security numbers, addresses, cell phone numbers, email addresses and workplaces of customers sorted by age. The CD-Rom is believed to be a sample of the DVD as it contains only a few peoples personal data.  We received the CD around 3 p.m. Thursday and have been comparing the personal information with the one stored in our own server, a GS Caltex source told reporters.  We have tentatively concluded that it is membership information collected for the bonus card issued by our company. The bonus card offers discounts for fill-ups, and is mainly issued by gas stations to compile customers personal information.  The bonus card in question contains no credit card or bank account details, as it is a simple card that cannot make purchases, says senior GS Caltex executive Na Wan-bae. There has been no trace of hacking. And no one has made threatening phone calls using the list.  Experts say a GS Caltex employee likely stole the information for personal purposes given no signs of hacking and the anti-hacking system being intact.  For now, we are investigating the case while taking all possibilities into account, including hacking and leaks by its own employee, a police official said. We can charge both the person who leaked the information and the company for violating the law on telecom networks and information protection.","Personal","Error","Manufacturing","KR","TRUE","NULL"
"DAE03331-EA43-465D-868B-247BD900C2EC",2010,12,13000000,"deviantART","https://www.privacyrights.org/node/3922","13,000,000 (No SSNs or financial information exposed)  Mirroring the Gawker an McDonald's breaches earlier this month, hackers exposed the email addresses, user names and birth dates of the entire deviantART user database.  Hackers were able to breach deviantART's marketing company Silverpop Systems Inc. Passwords and sensitive information were not exposed, but the breach is expected to increase spam for registered users.","Credentials,Personal","Other","Retail","US","TRUE","NULL"
"DB2787A6-89CC-4BDA-9654-A0203C10D8FA",2012,10,1500000,"eHarmony","arstechnica.com/security/2012/06/eharmony-confirms-member-passwords-compromise/","Online dating site suffers compromise, 1.5 million user credentials disclosed. Passwords were encrypted but not salted and were trivial to decrypt.","Credentials","Webapp","Information","US","TRUE","NULL"
"DB2BDD6F-DB1E-4A92-9DB1-5D517468679D",2013,8,150000,"Citigroup Inc.","http://news.softpedia.com/news/Citi-Exposes-Details-of-150-000-Individuals-Who-Went-into-Bankruptcy-369979.shtml","The personal information of 150,000 consumers who went into bankruptcy between 2007 and 2011 – including their social security numbers – were exposed after Citi failed to properly redact court records before they were put on the Public Access to Court Electronic Records (PACER) system.  According to American Banker, Citigroup has blamed “limitations” in the piece of software responsible for redacting the documents.  “As a result of this limitation in technology, personally identifiable information could be exposed and read if electronic versions of the court records were accessed and downloaded from the courts' online docket system and if the person downloading the information had the technical knowledge and software to restore the redacted information,” the company stated.  When the incident was discovered in April 2011, Citi took immediate steps to remediate the issue. However, the US Justice Department’s US Trustee Program was unhappy with the fact that Citi failed to disclose the full extent of the breach.  In addition, the bank also failed to come up with a solution to the problem, and it did not promise to notify customers.  In a pact with US Trustee unsealed last week, Citi promised to notify all the impacted parties, offer a year of free credit monitoring, and redact the sensitive information at its own expense.","Personal","Error","Finance","US","TRUE","SAMEORIGIN"
"DBADD966-B5FE-4EBD-9D9E-E4DAF5105D4B",2012,10,550000,"Spec's","http://www.databreaches.net/tx-specs-discloses-hack-that-began-october-31-2012-may-have-affected-more-than-500000-customers/","Multiple locations of supermarket chain were infected with malware designed to capture credit card data. Systems in 34 locations were compromised and 550,000 payment cards are at risk.","Payment","POS","Retail","US","TRUE","NULL"
"DBAE87C5-B8F4-4921-82C7-1048B6A35BF5",2010,5,1500000,"BKK Health","http://translate.google.com/translate?hl=en&rurl=translate.google.com&sl=de&tl=en&twu=1&u=http://www.spiegel.de/netzwelt/netzpolitik/0","When BKK Health, the largest with 1.5 million policyholders German company health insurance, gave it a report by the TV magazine ""contrasts"", according to a security leak. Perhaps highly sensitive medical data had fallen into the hands of unauthorized persons, reports ""contrasts"" in his article, which was to be aired on ARD on Thursday night. The Federal Data Protection Commissioner Peter Schaar was shocked. A spokesman for the BKK Health Fund said on Thursday upon request, the company being blackmailed.  According to research of the TV magazine, the health insurance had entrusted an external company with the care of their telephone hotline. These have hired a subcontractor, the unskilled assistants instructed. The assistants had with private computers or laptops retrieve data such as medical diagnoses and save. The Data Protection Commissioner Peter Schaar told the magazine, with the health insurance much is manifestly been missed when personal data protection. One such flippancy about social data has not yet happened to him. Schaar described the process as ""scandalous"".  The BKK health fund has turned the prosecution claims to be. An unknown man had offered last week by phone not concrete documents designated for sale, said a spokesman for the health insurance. The man had threatened to publish the documents. The BKK health fund did not address it. How much money the stranger asks for the documents is not known.  Whether data gets into the wrong hands, currently it is not proved. However, having the health insurance company, which was entrusted with the care of the telephone hotline, deprived of access to their computers on Tuesday. The Federal Ministry of Health, the Federal Privacy Commissioner and the Federal Insurance Office had been informed. Because of the extortion attempt has already filed a complaint against persons unknown, according to BKK. ","Medical","Misuse","Healthcare","DE","TRUE","NULL"
"DE066AAA-98FA-4A98-B585-BF72EE8FDD06",2012,9,500001,"WHMCS","http://www.darkreading.com/database-security/167901020/security/news/240001090/social-engineers-steal-500-000-customers-data-from-whmcs.html","Client management billing platform WHMCS last week notified customers that hacker group UGNazi fooled its Web hosting firm into providing the hackers with administrative credentials.  The hackers stole the data, deleted it from the hosting provider's systems, and then posted it on the Web.  UGNazi also gained access to WHMCS’s Twitter account, which it used to publicize a series of posts on Pastebin that contained links to locations from which the billing firm’s customer records and other sensitive data might be downloaded. A total of 500,000 records, including customer credit card details, were leaked as a result of the hack, according to news reports.  WHMCS developer Matt Pugh wrote in a blog: ""The person was able to impersonate myself with our Web hosting company, and provide correct answers to their verification questions. And thereby gain access to our client account with the host, and ultimately change the email and then request a mailing of the access details.  ""This means that there was no actual hacking of our server. They were ultimately given the access details. This is obviously a terrible situation, and very unfortunate, but rest assured that this was no issue or vulnerability with the WHMCS software itself.""  UGNazi compounded the problem by launching a large-scale distributed denial-of-service attack that froze WHMCS's Web servers. ","Credentials,Personal","Other","Professional","GB","TRUE","SAMEORIGIN"
"DEDBEF2D-F59B-4098-ADC1-EF69F2FF96C0",2013,11,839711,"Horizon Blue Cross Blue Shield","http://newyork.cbslocal.com/2013/12/07/horizon-policyholders-warned-of-possible-identity-theft-from-stolen-laptops/","Stolen laptop leads to potential disclosure of customer information.","Personal","TheftLoss","Finance","US","TRUE","NULL"
"DF83DDE3-BBCE-4498-9256-2D6C128646C9",2008,2,18000000,"Auction.co.kr","http://www.darkreading.com/perimeter/hacker-steals-data-on-18m-auction-custom/211201111","South Korea’s largest online shopping site earlier this month was attacked by a Chinese hacker who made off with the user information on 18 million members and a large amount of financial data.    The attack was launched from China's internet. After the incident, Auction.co.kr received a phone call offering to exchange the user information for money, the reports said.  According to a report on Dark Visitor, a security blog site, the Chinese hacker did not directly attack the server. The hacker sent out bulk emailings to the auction staff containing “hacker procedures"" that may have contained malware. When the staff members confirmed the emails, the hacker was able to gain their IDs. The hacker was then able to log into the Auction server using the staffer’s ID.  The WASC report categorizes the exploit as a cross-site request forgery attack. ""The attack description is vague, but can be best described as session hijacking,"" the organization said. ","Unknown","Webapp","Retail","KR","TRUE","SAMEORIGIN"
"E06618AA-C9C0-4FD1-A264-D9A2919B5020",2005,12,8200000,"Elections and Technology Department","http://www.freep.com/news/statewire/sw113179_20050318.htm","State databases with confidential information from registered voters and driver's licenses in Michigan were not adequately secure and were vulnerable to computer hackers, state auditors said in a report released Friday.  The state elections and technology departments agreed that the systems were vulnerable, but they told the Office of the Auditor General they are not aware of any time information in the Digital Driver's License System and the Qualified Voter File was compromised.  State auditors said the departments of state and information technology did not ensure that an outside contractor effectively secured the Digital Driver's License System, which may lead to identity theft. The system included information from about 7.2 million driver's licenses and 1 million personal identification cards in January 2004.","Personal","Error","Public","US","TRUE","NULL"
"E0868834-E6B8-4B04-B870-488BDCCBADDB",2013,10,1000000,"Scribd","http://www.zdnet.com/up-to-1-million-scribd-user-passwords-may-have-been-compromised-7000013595/","""Earlier this week, Scribd's operations team discovered and blocked suspicious activity on Scribd's network that appears to have been a deliberate attempt to access the email addresses and passwords of registered Scribd users,"" Scribd said on its support page on Wednesday.","Credentials","Webapp","Information","US","TRUE","NULL"
"E0F631DD-7445-4A4D-8A69-4E365B58497F",2007,8,1800000,"Department of Veteran Affairs","http://www2.ocregister.com/articles/kim-numbers-affairs-1924451-security-social"," A man who purchased $5,600 in jewelry at a store in Tustin using three fraudulent credit cards, one belonging to actor Marlon Wayans, was arrested Thursday in Los Angeles after a months-long investigation, said Tustin police Lt. John Strain.  The investigation also uncovered from his home computer about 1.8 million Social Security numbers from the U.S. Department of Veteran Affairs, where Kim had been employed as an auditor. Veterans Affairs' officials have said only 185,000 numbers are at risk because many were repeated in the file.  Tae Kim, 28, was booked at Orange County Jail and is being held in lieu of $1 million bail after being arrested at 5 p.m. Thursday at a car wash in Koreatown, police said.  On April 7, two Asian men identified as Kim and Justin Hong, purchased jewelry from Jewelry Exchange at 15732 Tustin Village Way using three skimmed cards belong to three different victims, one of whom was actor Marlon Wayans, Strain said.  Wayans is best known for his role in the now defunct WB series The Wayans Bros. and the Scary Movie film series.  Kim was on formal probation and a search was conducted at his Los Angeles residence June 14 where a computer was taken as evidence. After a search warrant was obtained, police found the Social Security numbers hidden in a computer file.  Kim had worked at the Veteran Affairs office since 2003 when he was a student at USC but quit in February of this year when he discovered a background check would be conducted.  The U.S. Department of Veteran Affairs verified that Kim did not have permission to possess the Social Security numbers. Officials have notified several victims from Orange County, police said.  In May 2006, Social Security numbers for 26.5 million U.S. veterans were stolen in an apparent random burglary in Maryland from a Veterans Affairs employee's house after he took the laptop containing the information home without authorization.  Authorities from the Orange County District Attorney's Office, LAPD and U.S. Marshalls have been attempting to arrest Kim since August.  Kim is believed to be a member of Koreatown Gangsters, police said. He faces eight different charges, including commercial burglary, fraudulent use of an access card, identity theft, criminal street gang activity and computer access fraud.  Justin Hong is in L.A. County Jail awaiting trial for a gang related murder. A warrant for his arrest is also pending filing with the court.","Personal","Misuse","Administrative","US","TRUE","NULL"
"E35C1ED6-3DCD-415E-8961-DFD6E1CFF0D0",2008,9,4000000,"NO Norwegian National Tax Office","http://www.theregister.co.uk/2008/09/18/tax_office_blooper_shocks_norway/","Norway's national tax office erroneously sent CD-ROMs crammed with the 2006 tax returns of nearly four million people living in Norway to national newspapers, radios and tv stations, news agency AFP reports.","Personal","Error","Public","NO","TRUE","NULL"
"E7D688DE-5C52-4E39-A3B0-2F89683CCCC4",2012,9,1100000,"Nationwide Insurance Company","http://www.networkworld.com/news/2012/120712-nationwideallied-security-breach-highlights-litigation-264896.html","The Nationwide Mutual Insurance went public on Wednesday with notification of an Oct. 3 break-in of a computer network also used by Allied Insurance. Data stolen from the insurers included names, Social Security numbers, driver's license numbers and birth dates. ","Personal","Webapp","Finance","US","TRUE","NULL"
"E84811CB-610F-43A7-A057-CE1E90E0468F",2012,3,24000000,"Zappos","http://www.informationweek.com/security/attacks/zappos-hack-exposes-passwords/232400441","Online shoe and clothing retailer Zappos, which is owned by Amazon.com, began emailing its 24 million customers Sunday, advising them that its site had been hacked, and some customers' personal details and account information likely stolen. But Zappos said that no credit or debit card information had been accessed by attackers.  ""We were recently the victim of a cyberattack by a criminal who gained access to parts of our internal network and systems through one of our servers in Kentucky. We are cooperating with law enforcement to undergo an exhaustive investigation,"" said Zappos CEO Tony Hsieh in an email that was sent to all Zappos employees Sunday, shortly before the company sent an email to its customers, warning them about the breach.   The stolen data, said Hsieh, may have included each customer's name, email address, billing and shipping address, the last four digits of their credit card number, and a ""cryptographically scrambled"" version of their website password. Such encryption, however, might not prevent attackers from eventually recovering passwords. Likewise, any customers who reused their Zappos password on another website that had suffered a breach would be at risk from attackers using that password to access their Zappos account. ","Credentials,Personal","Webapp","Retail","US","TRUE","SAMEORIGIN"
"E895BBBB-9327-4AE9-A2E3-DB37D5FF1E2D",2011,1,1700000,"New York City Health and Hospital Corporation","http://www.infosecurity-magazine.com/view/15958/new-york-city-hospital-system-admits-to-massive-data-breach/"," The New York City Health and Hospital Corp. (HHC) said that personal information of nearly 1.7 million hospital patients, staff, vendors, and contractors was stolen from a GRM Management Information Services van.  The data breach affected patients, staff, vendors and contractors at the Jacobi Medical Center, North Central Bronx Hospital, and their two affiliated health centers. The personal information was collected over the past 20 years and included names, addresses, social security numbers, patients medical histories, and the occupational/employee health information of staff, vendors, contractors, and others.  HHC stressed that the files are not readily accessible without highly specialized expertise and data-mining tools, and there is no evidence to indicate that the information has been accessed and misused. At the same time, HHC admitted that it did not know where the files are.  The loss of this data occurred through the negligence of a contracted firm that specializes in the secure transport and storage of sensitive data, but HHC is taking responsibility for providing information and credit monitoring services to any affected individual who may be worried about the possibility of identity theft, said HHC President Alan D. Aviles.  The 14-hospital system said it was providing free credit monitoring and fraud resolution services for one year to the nearly 1.7 million people affected. According to the Ponemon Institute, data breaches cost $204 per compromised record. That figure would place the cost of this data breach in the range of $350 million.  To recoup the cost, HHC said it was suing GRM Management Information Services to recover all of the costs associated with notifying all affected individuals, and to pay for other damages related to the loss of the data.  HHC said it reported the data breach to state and federal oversight, regulatory, and consumer protection agencies. Agencies notified include the New York State Attorney General, the New York State Office of Cyber Security, the New York State Consumer Protection Board, the U.S. Department of Health and Human Services, and three nationwide consumer reporting agencies.","Medical","TheftLoss","Healthcare","US","TRUE","SAMEORIGIN"
"E9431949-A993-4901-982F-B5522066114B",2012,4,200000,"Bow Valley College","http://calgary.ctvnews.ca/investigators-say-bow-valley-college-failed-to-protect-vital-info-1.1419084","Bow Valley College disposes of servers without wiping data. Thought that a contract was in place to wipe data also. ","Personal","Error","Educational","CA","TRUE","NULL"
"E9FAC77B-EF35-4BCB-AF2B-53F74A5FDEC1",2011,11,200000000,"Experian","http://krebsonsecurity.com/2013/10/","Identity theft ring impersonates private investigator to purchase PII from Experian-owned company.","Personal","Other","Administrative","US","TRUE","NULL"
"EDFF2158-18D1-40F6-A378-06B8BDF0DC2A",2010,12,115000,"Puerto Rico Department of Health",NA,NA,"Medical","Other","Public","US","TRUE","NA"
